date,Apple_Price,Apple_Vol.,sentiment_class
09-02-21,153.65,71170000.0,0.159
09-01-21,152.51,80310000.0,0.063
08-31-21,151.83,86450000.0,0.005
08-30-21,153.12,90960000.0,0.013
08-27-21,148.6,55800000.0,0.0139999999999999
08-26-21,147.54,48600000.0,0.0
08-25-21,148.36,58990000.0,0.024
08-24-21,149.62,48610000.0,0.009
08-23-21,149.71,60130000.0,0.058
08-20-21,148.19,60550000.0,-0.124
08-19-21,146.7,86960000.0,-0.0129999999999999
08-18-21,146.36,86330000.0,0.0
08-17-21,150.19,92230000.0,0.0
08-16-21,151.12,103560000.0,0.0
08-13-21,149.1,59380000.0,-0.0139999999999999
08-12-21,148.89,73780000.0,0.0
08-11-21,145.86,48490000.0,0.041
08-10-21,145.6,69020000.0,0.074
08-09-21,146.09,48910000.0,0.092
08-06-21,146.14,54130000.0,-0.183
08-05-21,147.06,46400000.0,-0.055
08-04-21,146.95,56370000.0,0.0
08-03-21,147.36,64790000.00000001,0.0
08-02-21,145.52,62880000.0,-0.0139999999999999
07-30-21,145.86,70440000.0,-0.163
07-29-21,145.64,56700000.0,-0.148
07-28-21,144.98,118930000.0,0.022
07-27-21,146.77,104820000.0,0.071
07-26-21,148.99,72430000.0,0.088
07-23-21,148.56,71450000.0,0.119
07-22-21,146.8,77340000.0,0.069
07-21-21,145.4,74990000.0,0.058
07-20-21,146.15,96350000.0,0.022
07-19-21,142.45,121440000.0,0.0379999999999999
07-16-21,146.39,93250000.0,0.079
07-15-21,148.48,106820000.0,0.084
07-14-21,149.15,127050000.0,0.106
07-13-21,145.64,100830000.0,0.0
07-12-21,144.5,76300000.0,0.0999999999999999
07-09-21,145.11,99890000.0,0.0779999999999999
07-08-21,143.24,105580000.0,0.0
07-07-21,144.57,104910000.0,0.0069999999999999
07-02-21,139.96,78950000.0,0.065
07-01-21,137.27,52490000.0,0.066
06-30-21,136.96,63260000.0,0.0119999999999999
06-29-21,136.33,64560000.0,0.0
06-28-21,134.78,62110000.0,0.118
06-25-21,133.11,70780000.0,-0.019
06-24-21,133.41,68710000.0,0.043
06-23-21,133.7,60210000.0,0.185
06-22-21,133.98,74780000.0,0.096
06-21-21,132.3,79660000.0,0.059
06-18-21,130.46,108950000.0,0.073
06-17-21,131.79,96720000.0,0.158
06-16-21,130.15,91820000.0,0.09
06-15-21,129.64,62750000.0,0.055
06-14-21,130.48,96910000.0,-0.081
06-11-21,127.35,53520000.0,0.064
06-10-21,126.11,71190000.0,0.088
06-09-21,127.13,56880000.0,0.036
06-08-21,126.74,74400000.0,0.097
06-07-21,125.9,71060000.0,0.0209999999999999
06-04-21,125.89,75170000.0,0.204
06-03-21,123.54,76230000.0,0.0399999999999999
06-02-21,125.06,59280000.0,0.104
05-28-21,124.61,71310000.0,0.0
05-27-21,125.28,94630000.0,0.119
05-26-21,126.85,56580000.0,0.0
05-25-21,126.9,72010000.0,0.1169999999999999
05-24-21,127.1,63090000.0,0.0199999999999999
05-21-21,125.43,79300000.0,0.196
05-20-21,127.31,76860000.0,0.0099999999999999
05-19-21,124.69,92610000.0,0.0
05-18-21,124.85,63340000.0,0.028
05-17-21,126.27,74250000.0,0.0839999999999999
05-14-21,127.45,81920000.0,0.119
05-13-21,124.97,105860000.0,0.044
05-12-21,122.77,112170000.0,0.0
05-11-21,125.91,126140000.0,0.0279999999999999
05-10-21,126.85,88070000.0,0.023
05-07-21,130.21,78970000.0,0.086
05-06-21,129.74,78130000.0,0.187
05-05-21,128.1,84000000.0,0.002
05-04-21,127.85,137560000.0,0.089
05-03-21,132.54,75140000.0,0.0169999999999999
04-30-21,131.46,109840000.0,0.129
04-29-21,133.48,151100000.0,0.082
04-28-21,133.58,107760000.0,0.079
04-27-21,134.39,66019999.99999999,0.0
04-26-21,134.72,66910000.0,0.07
04-23-21,134.32,78760000.0,0.0
04-22-21,131.94,84570000.0,0.01
04-21-21,133.5,68850000.0,-0.0829999999999999
04-20-21,133.11,94810000.0,0.062
04-19-21,134.84,94260000.0,0.043
04-16-21,134.16,84920000.0,0.165
04-15-21,134.5,89350000.0,0.171
04-14-21,132.03,87220000.0,0.149
04-13-21,134.43,91270000.0,0.016
04-12-21,131.24,91420000.0,0.119
04-09-21,132.99,106690000.0,0.089
04-08-21,130.36,88850000.0,-0.04
04-07-21,127.9,83470000.0,0.112
04-06-21,126.21,80170000.0,0.04
04-05-21,125.9,88650000.0,0.14
04-01-21,123.0,75090000.0,-0.034
03-31-21,122.15,118320000.0,-0.087
03-30-21,119.9,85670000.0,0.0
03-29-21,121.39,80820000.0,-0.074
03-26-21,121.21,94070000.0,0.095
03-25-21,120.59,98850000.0,0.021
03-24-21,120.09,88530000.0,0.074
03-23-21,122.54,95470000.0,0.121
03-22-21,123.39,111910000.0,0.137
03-19-21,119.99,185550000.0,0.075
03-18-21,120.53,121470000.0,0.069
03-17-21,124.76,111930000.0,0.0699999999999999
03-16-21,125.57,115230000.0,0.027
03-15-21,123.99,92590000.0,0.093
03-12-21,121.03,88110000.0,0.113
03-11-21,121.96,103030000.0,0.172
03-10-21,119.98,111940000.0,0.051
03-09-21,121.08,129530000.0,0.188
03-08-21,116.36,154380000.0,0.0
03-05-21,121.42,153770000.0,0.064
03-04-21,120.13,178160000.0,0.073
03-03-21,122.06,112970000.0,-0.063
03-02-21,125.12,102260000.0,0.073
03-01-21,127.79,116310000.0,0.066
02-26-21,121.26,164560000.0,0.141
02-25-21,120.99,148200000.0,0.12
02-24-21,125.35,111040000.0,0.0
02-23-21,125.86,158270000.0,-0.183
02-22-21,126.0,103920000.0,0.211
02-19-21,129.87,87670000.0,0.137
02-18-21,129.71,96860000.0,-0.227
02-17-21,130.84,98090000.0,0.0239999999999999
02-12-21,135.37,60150000.0,0.03
02-11-21,135.13,64280000.0,0.06
02-10-21,135.39,73050000.0,0.0
02-09-21,136.01,76770000.0,-0.16
02-08-21,136.91,71300000.0,0.1359999999999999
02-05-21,136.76,75690000.0,-0.0069999999999999
02-04-21,137.39,84180000.0,0.146
02-03-21,133.94,89880000.0,0.082
02-02-21,134.99,83310000.0,-0.0569999999999999
02-01-21,134.14,106240000.0,0.0999999999999999
01-29-21,131.96,177520000.0,-0.105
01-28-21,137.09,142620000.0,0.094
01-27-21,142.06,140840000.0,0.068
01-26-21,143.16,98390000.0,0.118
01-25-21,142.92,157610000.0,0.035
01-22-21,139.07,114460000.0,0.108
01-21-21,136.87,120530000.0,0.08
01-20-21,132.03,104320000.0,0.049
01-15-21,127.14,111600000.0,0.118
01-14-21,128.91,90220000.0,0.087
01-13-21,130.89,88640000.0,-0.105
01-12-21,128.8,91950000.0,0.144
01-11-21,128.98,100620000.0,0.0
01-08-21,132.05,105160000.0,0.102
01-07-21,130.92,109580000.0,0.052
01-06-21,126.6,155090000.0,0.082
01-05-21,131.01,97670000.0,0.0369999999999999
01-04-21,129.41,143300000.0,0.041
12-31-20,132.69,99120000.0,0.0
12-30-20,133.72,96450000.0,0.2
12-29-20,134.87,121050000.0,0.289
12-28-20,136.69,124490000.0,0.094
12-24-20,131.97,54930000.0,0.0
12-23-20,130.96,88220000.0,0.11
12-22-20,131.88,169350000.0,0.064
12-21-20,128.23,121250000.0,-0.016
12-18-20,126.65,192540000.0,0.0
12-17-20,128.7,94360000.0,-0.1139999999999999
12-16-20,127.81,98210000.0,0.148
12-15-20,127.88,157570000.0,0.068
12-14-20,121.78,79080000.0,0.006
12-11-20,122.41,86940000.0,0.062
12-10-20,123.24,81310000.0,0.088
12-09-20,121.78,115090000.0,0.066
12-08-20,124.38,82230000.0,0.0
12-07-20,123.75,86710000.0,0.016
12-04-20,122.25,78260000.0,0.0449999999999999
12-03-20,122.94,78970000.0,0.0
12-02-20,123.08,89000000.0,0.0
12-01-20,122.72,128170000.0,0.129
11-30-20,119.05,169410000.0,0.001
11-25-20,116.03,76500000.0,0.011
11-24-20,115.17,113870000.0,0.0
11-23-20,113.85,127960000.0,0.0839999999999999
11-20-20,117.34,73600000.0,0.0
11-19-20,118.64,74110000.0,0.0
11-18-20,118.03,76320000.0,0.0
11-17-20,119.39,74270000.0,0.0
11-16-20,120.3,91180000.0,0.0
11-13-20,119.26,81690000.0,0.147
11-12-20,119.21,103350000.0,0.0
11-11-20,119.49,112300000.0,0.051
11-10-20,115.97,138020000.0,0.045
11-09-20,116.32,154520000.0,0.0
11-06-20,118.69,114460000.0,0.0
11-05-20,119.03,126390000.0,0.0
11-04-20,114.95,138240000.0,0.0
11-03-20,110.44,107620000.0,0.048
11-02-20,108.77,122870000.0,0.12
10-30-20,108.86,190570000.0,-0.004
10-29-20,115.32,146130000.0,0.036
10-28-20,111.2,143940000.0,0.061
10-27-20,116.6,92280000.0,0.049
10-26-20,115.05,111850000.0,0.042
10-23-20,115.04,82570000.0,0.0829999999999999
10-22-20,115.75,101990000.0,0.0099999999999999
10-21-20,116.87,89950000.0,0.043
10-20-20,117.51,124420000.0,0.068
10-19-20,115.98,120640000.0,0.0
10-16-20,119.02,115390000.0,0.121
10-15-20,120.71,112560000.0,0.0
10-14-20,121.19,151060000.0,0.0
10-13-20,121.1,262330000.0,-0.045
10-12-20,124.4,240230000.0,0.066
10-09-20,116.97,100510000.0,0.13
10-08-20,114.97,83480000.0,0.079
10-07-20,115.08,96850000.0,0.0579999999999999
10-06-20,113.16,161500000.0,0.096
10-05-20,116.5,106240000.0,0.0
10-02-20,113.02,144710000.0,0.0
10-01-20,116.79,116120000.0,0.191
09-30-20,115.81,142680000.0,0.0
09-29-20,114.09,100060000.0,-0.095
09-28-20,114.96,137670000.0,0.068
09-25-20,112.28,149980000.0,0.0
09-24-20,108.22,167740000.0,-0.065
09-23-20,107.12,150720000.0,0.0
09-22-20,111.81,183060000.0,0.019
09-21-20,110.08,195710000.0,0.0
09-18-20,106.84,287100000.0,0.0
09-17-20,110.34,178010000.0,0.231
09-16-20,112.13,155030000.0,0.045
09-15-20,115.54,184640000.0,0.096
09-14-20,115.36,140150000.0,0.078
09-11-20,112.0,180860000.0,0.001
09-10-20,113.49,182270000.0,0.0699999999999999
09-09-20,117.32,176940000.0,0.161
09-04-20,120.96,332610000.0,0.002
09-03-20,120.88,257600000.00000003,0.0279999999999999
09-02-20,131.4,200120000.0,0.0049999999999999
09-01-20,134.18,152470000.0,0.0
08-31-20,129.04,225700000.0,0.0819999999999999
08-28-20,124.81,187630000.0,0.07
08-27-20,125.01,155550000.0,-0.004
08-26-20,126.52,163020000.0,0.0
08-25-20,124.83,211500000.0,0.064
08-24-20,125.86,345940000.0,-0.144
08-21-20,124.37,338050000.0,0.0579999999999999
08-20-20,118.28,126910000.0,-0.034
08-19-20,115.71,145540000.0,0.0419999999999999
08-18-20,115.56,105630000.0,0.0459999999999999
08-17-20,114.61,119560000.0,0.0
08-14-20,114.91,165570000.0,0.0
08-13-20,115.01,210080000.0,0.014
08-12-20,113.01,165940000.0,0.0
08-11-20,109.38,187900000.0,0.1139999999999999
08-10-20,112.73,212400000.0,0.051
08-07-20,111.11,198050000.0,0.042
08-06-20,113.9,202430000.0,0.046
08-05-20,110.06,121990000.0,0.071
08-04-20,109.67,172790000.0,0.0
08-03-20,108.94,308150000.0,0.031
07-31-20,106.26,374300000.0,0.0
07-30-20,96.19,158130000.0,0.038
07-29-20,95.04,90330000.0,0.0
07-28-20,93.25,103630000.0,0.0
07-27-20,94.81,121210000.0,0.0
07-24-20,92.61,185440000.0,0.0
07-23-20,92.84,197000000.0,0.0
07-22-20,97.27,89000000.0,0.0
07-21-20,97.0,103650000.0,0.0
07-20-20,98.36,90320000.0,0.0499999999999999
07-17-20,96.33,92190000.0,0.025
07-16-20,96.52,110580000.0,0.086
07-15-20,97.72,153200000.0,0.1
07-14-20,97.06,170990000.0,0.06
07-13-20,95.48,191650000.0,0.0
07-10-20,95.92,90260000.0,0.0
07-09-20,95.68,125640000.0,0.0
07-08-20,95.34,117090000.0,-0.017
07-07-20,93.17,112420000.0,0.066
07-02-20,91.03,114040000.0,0.0619999999999999
07-01-20,91.03,110740000.0,0.0
06-30-20,91.2,140220000.0,0.0
06-29-20,90.44,130650000.0,-0.11
06-26-20,88.41,205260000.0,0.0
06-25-20,91.21,137520000.0,0.0
06-24-20,90.02,192620000.0,-0.035
06-23-20,91.63,212160000.0,0.0
06-22-20,89.72,135450000.0,0.0
06-19-20,87.43,264480000.00000003,0.0569999999999999
06-18-20,87.93,96820000.0,0.0
06-17-20,87.9,114410000.0,0.0
06-16-20,88.02,165430000.0,0.0
06-15-20,85.75,138810000.0,0.03
06-12-20,84.7,200150000.0,0.0
06-11-20,83.97,201660000.0,0.0
06-10-20,88.21,166650000.0,0.056
06-09-20,86.0,147710000.0,0.0
06-08-20,83.36,95650000.0,0.0
06-05-20,82.88,137250000.0,0.0
06-04-20,80.58,87560000.0,0.0
06-03-20,81.28,104490000.0,0.0
06-02-20,80.83,87640000.0,0.0
06-01-20,80.46,81020000.0,0.0
05-29-20,79.48,153600000.0,0.0
05-28-20,79.56,133800000.0,0.035
05-27-20,79.53,112950000.0,0.0
05-22-20,79.72,81800000.0,0.0
05-21-20,79.21,102690000.0,0.0
05-20-20,79.81,111500000.0,0.002
05-19-20,78.28,101730000.0,0.119
05-18-20,78.74,135370000.0,0.045
05-15-20,76.93,166350000.0,0.06
05-14-20,77.39,158930000.0,0.078
05-13-20,76.91,200620000.0,-0.017
05-12-20,77.85,162300000.0,0.082
05-11-20,78.75,145950000.0,0.0
05-08-20,77.53,134050000.0,0.0
05-07-20,75.94,115220000.0,0.118
05-06-20,75.16,142330000.0,0.063
05-05-20,74.39,147750000.0,0.0979999999999999
05-04-20,73.29,133570000.0,0.0
05-01-20,72.27,240620000.0,0.089
04-30-20,73.45,183060000.0,0.084
04-29-20,71.93,137280000.0,0.0
04-28-20,69.64,112000000.0,0.047
04-27-20,70.79,117090000.0,0.068
04-24-20,70.74,126510000.0,0.063
04-23-20,68.76,124810000.0,-0.003
04-22-20,69.03,117060000.0,0.0
04-21-20,67.09,180990000.0,0.0
04-20-20,69.23,130020000.0,0.0
04-17-20,70.7,215250000.0,0.0
04-16-20,71.67,157130000.0,0.0
04-15-20,71.11,131150000.0,0.0
04-14-20,71.76,194990000.0,0.0
04-13-20,68.31,131020000.0,0.0
04-09-20,67.0,162120000.0,0.052
04-08-20,66.52,168900000.0,0.004
04-07-20,64.86,202890000.0,-0.0129999999999999
04-06-20,65.62,201820000.0,0.0
04-03-20,60.35,129880000.0,0.0
04-02-20,61.23,165930000.0,0.0
04-01-20,60.23,176220000.0,0.0
03-31-20,63.57,197000000.0,0.0
03-30-20,63.7,167980000.0,0.041
03-27-20,61.94,204220000.0,0.046
03-26-20,64.61,252560000.0,0.0
03-25-20,61.38,303600000.0,0.0
03-24-20,61.72,287530000.0,0.018
03-23-20,56.09,336750000.0,0.091
03-20-20,57.31,401690000.0,0.0
03-19-20,61.2,271860000.0,0.0
03-18-20,61.67,300230000.0,0.0
03-17-20,63.22,324060000.0,0.0
03-16-20,60.55,322420000.0,0.0
03-13-20,69.49,370730000.0,0.0
03-12-20,62.06,418470000.0,0.0
03-11-20,68.86,256380000.0,0.0
03-10-20,71.33,285290000.0,0.0
03-09-20,66.54,286740000.0,0.0
03-06-20,72.26,226180000.0,0.0
03-05-20,73.23,187570000.0,0.0
03-04-20,75.69,219180000.0,0.0
03-03-20,72.33,319480000.0,0.0
03-02-20,74.7,341400000.0,0.0
02-28-20,68.34,426880000.0,0.0
02-27-20,68.38,320610000.0,0.0
02-26-20,73.16,198710000.0,0.0
02-25-20,72.02,230670000.0,0.0
02-24-20,74.55,222200000.0,0.0
02-21-20,78.26,129710000.0,0.0
02-20-20,80.08,100570000.0,0.0
02-19-20,80.91,93980000.0,0.0
02-18-20,79.75,152760000.0,0.0
02-14-20,81.24,80110000.0,0.0
02-13-20,81.22,94750000.0,0.0
02-12-20,81.8,113730000.0,0.0
02-11-20,79.9,94320000.0,0.0
02-10-20,80.39,109350000.0,0.0
02-07-20,80.01,117680000.0,0.0
02-06-20,81.3,105430000.0,0.0
02-05-20,80.36,118830000.0,0.0
02-04-20,79.71,136620000.0,0.0
02-03-20,77.17,173990000.0,0.0
01-31-20,77.38,199590000.0,0.0
01-30-20,80.97,126740000.0,0.0
01-29-20,81.08,216600000.0,0.0
01-28-20,79.42,162230000.0,0.0
01-27-20,77.24,161940000.0,0.0
01-24-20,79.58,146540000.0,0.0
01-23-20,79.81,104470000.0,0.0
01-22-20,79.42,101830000.0,0.0
01-21-20,79.14,110840000.0,0.0
01-17-20,79.68,137820000.0,0.0
01-16-20,78.81,108830000.0,0.0
01-15-20,77.83,121920000.0,0.0
01-14-20,78.17,162610000.0,0.0
01-13-20,79.24,122090000.0,0.0
01-10-20,77.58,140870000.0,0.0
01-09-20,77.41,170490000.0,0.0
01-08-20,75.8,132360000.0,0.0
01-07-20,74.6,111510000.0,0.0
01-06-20,74.95,118580000.0,0.0
01-03-20,74.36,146540000.0,0.0
01-02-20,75.09,135650000.0,0.0
12-31-19,73.41,100990000.0,0.0
12-30-19,72.88,144240000.0,0.0
12-27-19,72.45,146370000.0,0.0
12-26-19,72.48,93340000.0,0.0
12-24-19,71.07,48480000.0,0.0
12-23-19,71.0,98710000.0,0.0
12-20-19,69.86,276130000.0,0.0
12-19-19,70.0,98510000.0,0.0
12-18-19,69.94,116100000.0,0.0
12-17-19,70.1,114300000.0,0.0
12-16-19,69.97,128320000.0,0.0
12-13-19,68.79,133730000.0,0.0
12-12-19,67.86,137750000.0,0.0
12-11-19,67.69,78890000.0,0.0
12-10-19,67.12,90530000.0,0.0
12-09-19,66.73,128730000.0,0.0
12-06-19,67.68,106190000.0,0.0
12-05-19,66.39,74650000.0,0.0
12-04-19,65.44,67240000.0,0.0
12-03-19,64.86,117510000.0,0.0
12-02-19,66.04,94770000.0,0.0
11-29-19,66.81,46620000.0,0.0
11-27-19,66.96,65540000.00000001,0.0
11-26-19,66.07,105340000.0,0.0
11-25-19,66.59,84120000.0,0.0
11-22-19,65.44,65330000.0,0.0
11-21-19,65.5,121400000.0,0.0
11-20-19,65.8,106440000.0,0.0
11-19-19,66.57,76280000.0,0.0
11-18-19,66.78,86800000.0,0.0
11-15-19,66.44,100370000.0,0.0
11-14-19,65.66,89580000.0,0.0
11-13-19,66.12,103270000.0,0.0
11-12-19,65.49,87390000.0,0.0
11-11-19,65.55,82030000.0,0.0
11-08-19,65.03,70080000.0,0.0
11-07-19,64.86,94940000.0,0.0
11-06-19,64.31,75860000.0,0.0
11-05-19,64.28,79900000.0,0.0
11-04-19,64.38,103270000.0,0.0
11-01-19,63.95,151130000.0,0.0
10-31-19,62.19,139160000.0,0.0
10-30-19,60.81,124520000.0,0.0
10-29-19,60.82,142840000.0,0.0
10-28-19,62.26,96570000.0,0.0
10-25-19,61.65,73480000.0,0.0
10-24-19,60.9,71670000.0,0.0
10-23-19,60.8,79730000.0,0.0
10-22-19,59.99,90740000.0,0.0
10-21-19,60.13,89470000.0,0.0
10-18-19,59.1,97510000.0,0.0
10-17-19,58.82,69090000.0,0.0
10-16-19,58.59,77150000.0,0.0
10-15-19,58.83,92160000.0,0.0
10-14-19,58.97,97650000.0,0.0
10-11-19,59.05,167960000.0,0.0
10-10-19,57.52,115850000.0,0.0
10-09-19,56.76,76120000.0,0.0
10-08-19,56.1,117130000.0,0.0
10-07-19,56.77,123560000.0,0.0
10-04-19,56.75,139020000.0,0.0
10-03-19,55.2,121410000.0,0.0
10-02-19,54.74,143070000.0,0.0
10-01-19,56.15,144750000.0,0.0
09-30-19,55.99,105270000.0,0.0
09-27-19,54.7,101450000.0,0.0
09-26-19,54.97,76350000.0,0.0
09-25-19,55.26,89920000.0,0.0
09-24-19,54.42,125740000.0,0.0
09-23-19,54.68,77680000.0,0.0
09-20-19,54.43,231910000.0,0.0
09-19-19,55.24,88750000.0,0.0
09-18-19,55.69,102570000.0,0.0
09-17-19,55.17,73550000.0,0.0
09-16-19,54.98,84630000.0,0.0
09-13-19,54.69,159050000.0,0.0
09-12-19,55.77,128910000.0,0.0
09-11-19,55.9,177160000.0,0.0
09-10-19,54.17,127110000.0,0.0
09-09-19,53.54,109240000.0,0.0
09-06-19,53.31,77450000.0,0.0
09-05-19,53.32,95790000.0,0.0
09-04-19,52.3,76870000.0,0.0
09-03-19,51.42,80240000.0,0.0
08-30-19,52.19,84650000.0,0.0
08-29-19,52.25,84030000.0,0.0
08-28-19,51.38,63830000.0,0.0
08-27-19,51.04,103590000.0,0.0
08-26-19,51.62,104260000.0,0.0
08-23-19,50.66,187530000.0,0.0
08-22-19,53.12,89070000.0,0.0
08-21-19,53.16,86260000.0,0.0
08-20-19,52.59,107680000.0,0.0
08-19-19,52.59,97730000.0,0.0
08-16-19,51.62,115250000.0,0.0
08-15-19,50.44,111530000.0,0.0
08-14-19,50.69,146190000.0,0.0
08-13-19,52.24,190160000.0,0.0
08-12-19,50.12,89930000.0,0.0
08-09-19,50.25,98480000.0,0.0
08-08-19,50.86,108040000.0,0.0
08-07-19,49.76,133460000.0,0.0
08-06-19,49.25,143300000.0,0.0
08-05-19,48.34,209570000.0,0.0
08-02-19,51.01,163450000.0,0.0
08-01-19,52.11,216070000.0,0.0
07-31-19,53.26,277130000.0,0.0
07-30-19,52.2,135740000.0,0.0
07-29-19,52.42,86690000.0,0.0
07-26-19,51.94,70480000.0,0.0
07-25-19,51.76,55640000.0,0.0
07-24-19,52.17,59970000.0,0.0
07-23-19,52.21,73420000.0,0.0
07-22-19,51.8,89110000.0,0.0
07-19-19,50.65,83720000.0,0.0
07-18-19,51.41,74330000.0,0.0
07-17-19,50.84,56430000.0,0.0
07-16-19,51.12,67470000.0,0.0
07-15-19,51.3,67790000.0,0.0
07-12-19,50.83,70380000.0,0.0
07-11-19,50.44,80770000.0,0.0
07-10-19,50.81,71590000.0,0.0
07-09-19,50.31,82310000.0,0.0
07-08-19,50.01,101350000.0,0.0
07-05-19,51.06,69060000.0,0.0
07-03-19,51.1,45450000.0,0.0
07-02-19,50.68,67740000.0,0.0
07-01-19,50.39,109270000.0,0.0
06-28-19,49.48,124440000.0,0.0
06-27-19,49.94,83600000.0,0.0
06-26-19,49.95,104270000.0,0.0
06-25-19,48.89,84280000.0,0.0
06-24-19,49.65,72880000.0,0.0
06-21-19,49.7,191200000.0,0.0
06-20-19,49.87,86060000.0,0.0
06-19-19,49.47,84500000.0,0.0
06-18-19,49.61,106200000.0,0.0
06-17-19,48.47,58680000.0,0.0
06-14-19,48.19,75050000.0,-0.049
06-13-19,48.54,86700000.0,0.02
06-12-19,48.55,73010000.0,0.0
06-11-19,48.7,107730000.0,0.0
06-10-19,48.15,104880000.0,-0.0289999999999999
06-07-19,47.54,122740000.0,-0.049
06-06-19,46.3,90110000.0,-0.0579999999999999
06-05-19,45.63,119090000.0,0.0
06-04-19,44.91,123870000.0,0.0
06-03-19,43.33,161580000.0,0.054
05-31-19,43.77,108170000.0,-0.001
05-30-19,44.58,84870000.0,-0.0319999999999999
05-29-19,44.34,113920000.0,0.041
05-28-19,44.56,111790000.0,0.0
05-24-19,44.74,94860000.0,0.0159999999999999
05-23-19,44.91,146120000.0,-0.053
05-22-19,45.7,118990000.0,0.016
05-21-19,46.65,113460000.0,0.02
05-20-19,45.77,154450000.0,-0.0289999999999999
05-17-19,47.25,131520000.0,-0.001
05-16-19,47.52,132130000.0,-0.0419999999999999
05-15-19,47.73,106180000.0,0.0169999999999999
05-14-19,47.16,146120000.0,-0.0289999999999999
05-13-19,46.43,229720000.0,0.02
05-10-19,49.3,164830000.0,-0.049
05-09-19,50.18,139630000.0,0.0
05-08-19,50.73,105360000.0,0.0
05-07-19,50.72,155050000.0,0.02
05-06-19,52.12,129770000.0,0.0
05-03-19,52.94,83570000.0,0.0
05-02-19,52.29,127990000.0,0.0
05-01-19,52.63,259310000.0,0.02
04-30-19,50.17,186140000.0,0.0
04-29-19,51.15,88820000.0,-0.049
04-26-19,51.08,74600000.0,0.0
04-25-19,51.32,74170000.0,0.0109999999999999
04-24-19,51.79,70160000.0,0.0
04-23-19,51.87,93290000.0,0.0
04-22-19,51.13,77760000.0,-0.0289999999999999
04-18-19,50.97,96780000.0,-0.0289999999999999
04-17-19,50.78,115630000.0,0.0
04-16-19,49.81,102790000.0,0.021
04-15-19,49.81,70150000.0,0.0
04-12-19,49.72,111040000.0,0.0
04-11-19,49.74,83600000.0,0.0
04-10-19,50.16,86780000.0,0.0
04-09-19,49.88,143070000.0,0.0
04-08-19,50.02,103530000.0,0.0
04-05-19,49.25,74110000.0,0.0
04-04-19,48.92,76460000.0,0.0
04-03-19,48.84,93090000.0,0.0
04-02-19,48.51,91060000.0,0.0
04-01-19,47.81,111450000.0,0.041
03-29-19,47.49,94260000.0,0.0
03-28-19,47.18,83120000.0,0.0
03-27-19,47.12,119390000.0,0.0
03-26-19,46.7,199200000.0,0.0
03-25-19,47.19,175380000.0,0.0
03-22-19,47.76,169630000.0,0.0
03-21-19,48.77,204140000.0,0.0
03-20-19,47.04,124140000.0,0.0
03-19-19,46.63,126590000.0,0.0
03-18-19,47.01,104880000.0,0.0
03-15-19,46.53,156170000.0,0.0
03-14-19,45.93,94320000.0,0.0
03-13-19,45.43,124130000.0,0.0
03-12-19,45.23,129870000.0,0.0
03-11-19,44.73,128040000.0,0.0
03-08-19,43.23,96000000.0,0.0
03-07-19,43.12,99190000.0,0.0
03-06-19,43.63,83240000.0,0.0
03-05-19,43.88,78950000.0,0.0
03-04-19,43.96,109740000.0,0.0
03-01-19,43.74,103540000.0,0.0
02-28-19,43.29,112860000.0,0.0
02-27-19,43.72,111340000.0,0.0
02-26-19,43.58,68280000.0,0.0
02-25-19,43.56,87490000.0,0.0
02-22-19,43.24,75650000.0,0.055
02-21-19,42.77,69000000.0,0.0
02-20-19,43.01,104460000.0,0.0
02-19-19,42.73,75890000.0,0.0
02-15-19,42.6,98510000.0,0.0
02-14-19,42.7,87340000.0,0.0
02-13-19,42.55,89960000.0,0.0
02-12-19,42.72,89130000.0,0.0
02-11-19,42.36,83970000.0,0.0
02-08-19,42.6,95280000.0,0.0
02-07-19,42.73,126970000.0,0.0
02-06-19,43.56,112960000.0,0.0
02-05-19,43.55,144410000.0,0.0
02-04-19,42.81,125980000.0,0.0
